yyyy	mm	dd	sf(m3/s)	sed(t/ha)	orgn(kg/ha)	orgp(kg/ha)	no3n(kg/ha)	nh4n(kg/ha)	no2n(kg/ha)	minp(kg/ha)	solpst(mg/ha)	sorpst(mg/ha)	tp(kg/ha)	tn(kg/ha)	tpst(ppb)
2014	12	25	13.59	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2014	12	26	6.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2014	12	27	2.51	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2014	12	28	2.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2014	12	29	1.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2014	12	30	1.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2014	12	31	1.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	1	0.99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	2	0.71	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	3	0.47	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	4	1.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	5	1.53	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	6	0.62	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	7	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	8	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	9	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	10	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	11	0.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	12	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	13	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	14	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	15	0.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	16	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	17	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	18	0.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	19	0.59	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	20	0.51	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	21	0.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	22	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	23	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	24	0.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	25	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	26	0.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	27	0.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	28	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	29	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	30	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	1	31	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	1	0.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	2	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	3	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	4	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	5	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	6	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	7	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	8	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	9	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	10	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	11	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	12	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	13	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	14	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	15	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	16	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	17	0.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	18	0.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	19	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	20	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	21	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	22	0.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	23	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	24	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	25	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	26	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	27	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	2	28	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	1	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	2	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	3	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	4	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	5	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	6	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	7	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	8	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	9	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	10	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	11	1.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	12	5.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	13	4.81	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	14	3.62	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	15	3.94	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	16	2.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	17	1.76	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	18	1.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	19	0.74	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	20	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	21	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	22	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	23	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	24	0.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	25	0.50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	26	2.83	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	27	6.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	28	3.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	29	2.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	30	1.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	3	31	1.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	1	1.47	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	2	1.55	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	3	3.99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	4	4.98	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	5	2.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	6	1.44	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	7	1.56	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	8	1.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	9	1.47	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	10	3.79	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	11	3.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	12	2.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	13	2.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	14	3.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	15	2.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	16	1.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	17	1.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	18	1.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	19	1.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	20	1.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	21	1.91	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	22	2.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	23	2.83	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	24	1.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	25	1.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	26	0.99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	27	1.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	28	1.38	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	29	0.98	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	4	30	0.81	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	1	0.72	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	2	0.60	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	3	0.56	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	4	0.44	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	5	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	6	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	7	0.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	8	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	9	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	10	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	11	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	12	0.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	13	0.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	14	0.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	15	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	16	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	17	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	18	0.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	19	0.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	20	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	21	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	22	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	23	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	24	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	25	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	26	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	27	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	28	0.44	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	29	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	30	0.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	5	31	0.82	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	1	1.82	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	2	1.50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	3	0.70	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	4	0.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	5	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	6	1.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	7	0.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	8	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	9	2.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	10	7.70	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	11	2.92	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	12	1.63	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	13	10.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	14	2.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	15	1.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	16	1.84	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	17	1.91	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	18	0.92	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	19	1.80	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	20	1.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	21	1.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	22	5.95	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	23	3.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	24	2.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	25	1.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	26	0.84	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	27	0.58	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	28	1.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	29	1.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	6	30	0.85	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	1	4.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	2	3.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	3	1.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	4	0.65	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	5	0.68	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	6	0.47	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	7	0.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	8	1.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	9	0.85	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	10	0.54	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	11	0.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	12	0.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	13	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	14	0.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	15	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	16	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	17	0.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	18	0.54	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	19	1.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	20	0.93	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	21	1.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	22	0.84	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	23	0.41	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	24	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	25	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	26	0.24	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	27	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	28	0.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	29	0.17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	30	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	7	31	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	1	0.17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	2	0.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	3	0.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	4	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	5	0.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	6	0.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	7	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	8	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	9	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	10	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	11	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	12	0.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	13	0.46	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	14	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	15	0.43	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	16	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	17	0.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	18	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	19	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	20	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	21	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	22	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	23	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	24	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	25	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	26	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	27	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	28	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	29	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	30	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	8	31	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	1	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	2	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	3	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	4	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	5	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	6	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	7	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	8	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	9	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	10	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	11	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	12	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	13	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	14	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	15	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	16	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	17	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	18	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	19	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	20	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	21	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	22	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	23	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	24	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	25	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	26	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	27	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	28	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	29	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	9	30	1.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	1	1.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	2	0.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	3	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	4	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	5	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	6	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	7	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	8	0.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	9	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	10	0.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	11	0.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	12	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	13	0.12	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2015	10	14	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
