yyyy	mm	dd	sf(m3/s)	sed(t/ha)	orgn(kg/ha)	orgp(kg/ha)	no3n(kg/ha)	nh4n(kg/ha)	no2n(kg/ha)	minp(kg/ha)	solpst(mg/ha)	sorpst(mg/ha)	tp(kg/ha)	tn(kg/ha)	tpst(ppb)
2012	12	3	0.3823	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	4	0.1801	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	5	0.7192	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	6	0.3200	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	7	0.1348	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	8	0.1011	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	9	0.1005	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	10	0.3908	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	11	0.9401	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	12	0.2682	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	13	0.1422	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	14	0.1087	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	15	0.0852	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	16	0.0742	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	17	0.0742	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	18	0.3030	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	19	0.6626	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	20	0.4361	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	21	0.5409	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	22	0.7617	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	23	0.1954	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	24	0.1189	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	25	0.0821	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	26	0.0708	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	27	0.0566	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	28	0.0566	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	29	0.0538	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	30	0.0481	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2012	12	31	0.0368	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	1	0.0368	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	2	0.0368	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	3	0.0340	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	4	0.0425	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	5	0.0425	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	6	0.0453	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	7	0.0493	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	8	0.0479	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	9	0.0476	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	10	0.0501	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	11	0.0538	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	12	0.2832	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	13	0.8495	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	14	0.5097	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	15	0.2549	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	16	0.1416	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	17	0.0821	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	18	0.0595	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	19	0.0538	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	20	0.0538	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	21	0.0425	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	22	0.0283	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	23	0.0212	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	24	0.0147	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	25	0.0093	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	26	0.0074	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	27	0.0079	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	28	0.0048	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	29	0.0062	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	30	0.3964	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	1	31	0.5493	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	1	0.0708	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	2	0.0283	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	3	0.0255	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	4	0.0232	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	5	0.0142	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	6	0.0099	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	7	0.0048	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	8	0.0042	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	9	0.0040	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	10	0.0037	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	11	0.0042	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	12	0.0102	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	13	0.0153	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	14	0.0232	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	15	0.0317	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	16	0.0351	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	17	0.0252	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	18	0.0082	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	19	0.0054	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	20	0.0059	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	21	0.0031	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	22	0.0017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	23	0.0020	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	24	0.0028	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	25	0.0031	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	26	0.0212	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	27	0.1331	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	2	28	0.4955	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	1	0.2265	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	2	0.0915	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	3	0.0654	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	4	0.0402	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	5	0.0328	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	6	0.0651	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	7	0.0765	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	8	0.0906	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	9	0.1359	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	10	0.1444	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	11	0.1841	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	12	0.8212	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	13	1.5574	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	14	0.2605	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	15	0.1671	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	16	0.0963	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	17	0.0793	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	18	0.0708	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	19	0.0708	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	20	0.0680	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	21	0.0680	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	22	0.0759	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	23	0.0742	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	24	0.0736	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	25	0.2268	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	26	0.3625	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	27	0.2801	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	28	0.3002	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	29	0.3568	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	30	0.2676	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	3	31	0.1957	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	1	0.2260	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	2	0.1552	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	3	0.1175	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	4	0.0943	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	5	0.0943	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	6	0.0866	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	7	0.0852	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	8	0.0833	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	9	0.1209	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	10	0.1764	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	11	0.1362	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	12	0.2197	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	13	0.7730	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	14	0.4276	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	15	0.2574	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	16	0.1815	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	17	0.1557	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	18	0.1223	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	19	0.1042	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	20	0.4814	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	21	0.2016	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	22	0.1161	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	23	0.0934	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	24	0.0861	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	25	0.0816	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	26	0.0719	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	27	0.0640	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	28	0.0575	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	29	0.0521	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	4	30	0.0453	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	1	0.0405	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	2	0.0368	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	3	0.0328	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	4	0.0297	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	5	0.0258	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	6	0.0212	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	7	0.0161	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	8	0.0113	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	9	0.0110	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	10	0.0082	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	11	0.0147	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	12	0.0150	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	13	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	14	0.0048	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	15	0.0040	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	16	0.0048	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	17	0.0031	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	18	0.0020	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	19	0.0017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	20	0.0025	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	21	0.0108	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	22	0.3313	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	23	1.0732	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	24	2.3984	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	25	5.9748	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	26	4.6440	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	27	0.9684	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	28	0.4332	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	29	0.2767	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	30	0.2107	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	5	31	0.1611	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	1	0.1223	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	2	0.6626	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	3	0.3115	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	4	0.1625	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	5	0.1110	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	6	0.0855	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	7	0.1385	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	8	0.2115	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	9	0.1761	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	10	0.1269	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	11	0.7249	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	12	1.5234	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	13	0.4163	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	14	0.2197	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	15	0.1484	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	16	0.1294	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	17	0.2027	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	18	0.1407	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	19	0.0985	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	20	0.0745	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	21	0.0575	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	22	0.0422	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	23	0.0564	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	24	0.0535	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	25	0.4446	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	26	1.1383	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	27	0.7023	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	28	1.4583	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	29	0.6598	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	6	30	0.3370	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	1	0.1869	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	2	0.1962	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	3	0.1696	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	4	0.1291	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	5	0.1393	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	6	0.2127	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	7	0.1322	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	8	0.1855	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	9	0.1169	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	10	0.0790	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	11	0.1883	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	12	0.1317	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	13	0.0671	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	14	0.0430	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	15	0.0343	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	16	0.0269	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	17	0.0229	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	18	0.0479	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	19	0.0388	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	20	0.0371	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	21	0.0289	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	22	0.0212	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	23	0.0193	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	24	0.0184	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	25	0.0161	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	26	0.0142	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	27	0.0130	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	28	0.0122	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	29	0.0113	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	30	0.0108	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	7	31	0.0102	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	1	0.0110	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	2	0.0125	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	3	0.0116	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	4	0.0105	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	5	0.0099	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	6	0.0093	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	7	0.0088	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	8	0.0085	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	9	0.0096	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	10	0.0093	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	11	0.0085	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	12	0.0079	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	13	0.0079	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	14	0.0088	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	15	0.0082	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	16	0.0076	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	17	0.0074	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	18	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	19	0.0074	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	20	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	21	0.0068	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	22	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	23	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	24	0.0068	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	25	0.0065	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	26	0.0074	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	27	0.0074	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	28	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	29	0.0068	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	30	0.0065	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	8	31	0.0057	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	1	0.0054	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	2	0.0057	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	3	0.0085	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	4	0.0076	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	5	0.0076	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	6	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	7	0.0071	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	8	0.0082	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	9	0.0076	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	10	0.0082	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	11	0.0091	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	12	0.1724	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	13	0.5210	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	14	0.1866	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	15	0.0833	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2013	9	16	0.1450	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
